model,episode,step,waiting_time,queue_length,mean_speed
Random,1,635,609.0,31,1.789241771319588
Random,1,636,427.0,33,2.4758407335282304
Random,1,637,324.0,33,2.1549367872016423
Random,1,638,529.0,45,1.920931360982821
Random,1,639,724.0,51,1.2003588630954867
Random,1,640,903.0,45,2.4562383963572696
Random,1,641,994.0,40,3.159249340696286
Random,1,642,1210.0,45,2.429975881859571
Random,1,643,1165.0,47,1.9950801703293601
Random,1,644,975.0,39,2.187683114288264
Random,1,645,747.0,33,2.768740825222592
Random,1,646,582.0,31,1.8311646913371027
Random,1,647,321.0,26,1.674481282976638
Random,1,648,220.0,23,3.8062891386959925
Random,1,649,322.0,30,3.584668457421798
Random,1,650,504.0,43,1.822894835691416
Random,1,651,742.0,50,1.105073971949195
Random,1,652,997.0,52,1.5687808309440034
Random,1,653,1013.0,46,1.7800049276204186
Random,1,654,860.0,38,2.0137611019524018
Random,1,655,553.0,25,3.7151445440330026
Random,1,656,155.0,12,4.19178792100877
Random,1,657,85.0,14,4.974961423441852
Random,1,658,189.0,27,2.7221670788931993
Random,1,659,359.0,39,0.9625424745077578
Random,1,660,569.0,45,0.6226745153950825
Random,1,661,726.0,44,0.5299337534953539
Random,1,662,912.0,42,3.236733880975962
Random,1,663,1011.0,39,3.656333135431737
Random,1,664,1214.0,41,2.9545201656869966
Random,1,665,1434.0,45,2.412729224140495
Random,1,666,1642.0,43,1.275217308679708
Random,1,667,1863.0,45,1.0906889111747289
Random,1,668,1988.0,40,1.3843650058944323
Random,1,669,2150.0,38,3.106615082061488
Random,1,670,1893.0,32,3.6548436134559243
Random,1,671,1337.0,24,3.5894942075006937
Random,1,672,837.0,19,4.7315878267864395
Random,1,673,305.0,11,4.47762095560738
Random,1,674,96.0,12,4.456951031124492
Random,1,675,84.0,14,3.549658807189271
Random,1,676,163.0,20,4.260881602049314
Random,1,677,167.0,20,4.109001153155345
Random,1,678,121.0,18,4.684573317391731
Random,1,679,101.0,19,4.003150740337319
Random,1,680,112.0,19,3.505790353778072
Random,1,681,119.0,19,2.9114090513928494
Random,1,682,233.0,25,2.158374537135489
Random,1,683,382.0,34,0.870978374297551
Random,1,684,532.0,38,1.8168604242819784
Random,1,685,733.0,42,2.2309083374520364
Random,1,686,750.0,39,1.8979561814528447
Random,1,687,637.0,32,2.6256125805868837
Random,1,688,537.0,23,3.669793534608139
Random,1,689,416.0,21,2.760570547356734
Random,1,690,346.0,16,2.666028427488249
Random,1,691,365.0,14,4.4906990511059535
Random,1,692,81.0,7,4.7668012593032465
Random,1,693,56.0,11,4.034964968716598
Random,1,694,82.0,15,3.966459044801758
Random,1,695,114.0,15,3.1985111408620734
Random,1,696,165.0,15,4.863973229524151
Random,1,697,220.0,13,5.563055127477189
Random,1,698,132.0,10,6.19588807696383
Random,1,699,181.0,13,6.021867700809006
Random,1,700,214.0,16,4.224104843704839
Random,1,701,261.0,18,4.1973442994009575
Random,1,702,244.0,18,3.0691347155496125
Random,1,703,334.0,23,1.766930041323155
Random,1,704,221.0,22,2.0020848232607174
Random,1,705,305.0,28,3.51017823500983
Random,1,706,465.0,35,3.5646346201216654
Random,1,707,659.0,41,2.190931086625107
Random,1,708,888.0,48,1.1967112866660035
Random,1,709,1133.0,49,1.0723438697876504
Random,1,710,1133.0,45,1.3976672725559127
Random,1,711,1267.0,40,2.2055156554172277
Random,1,712,1430.0,40,2.825773311090526
Random,1,713,1646.0,44,2.58430205606051
Random,1,714,1814.0,39,1.8641888364171617
Random,1,715,2000.0,40,2.1733515041352076
Random,1,716,2191.0,40,2.2980472157512977
Random,1,717,2394.0,41,2.1655501686714214
Random,1,718,2602.0,42,1.6391793882507988
Random,1,719,2812.0,42,0.10036284761761562
Random,2,0,0.0,0,13.184121837740262
Random,2,1,0.0,0,12.553086331359397
Random,2,2,10.0,5,6.562637348909434
Random,2,3,25.0,4,7.899240142743022
Random,2,4,45.0,4,8.263121033397354
Random,2,5,48.0,8,6.947643431127188
Random,2,6,94.0,11,4.564692676060714
Random,2,7,159.0,14,5.3495331116174745
Random,2,8,237.0,17,4.36447468375187
Random,2,9,206.0,15,3.1206846748574173
Random,2,10,203.0,12,5.21187869595381
Random,2,11,235.0,11,4.790155220074557
Random,2,12,317.0,19,4.198893137032044
Random,2,13,368.0,18,3.1189783963278184
Random,2,14,389.0,14,6.330629832862278
Random,2,15,130.0,9,6.320124467209172
Random,2,16,35.0,8,5.217789942308938
Random,2,17,114.0,20,5.559717170932067
Random,2,18,137.0,20,4.655307735713271
Random,2,19,121.0,13,4.905426214978504
Random,2,20,79.0,8,5.29158632660048
Random,2,21,142.0,16,4.7476594640255945
Random,2,22,182.0,16,4.235770646897011
Random,2,23,201.0,14,4.4329308530664076
Random,2,24,169.0,11,4.785649825485852
Random,2,25,255.0,20,3.0570252213273954
Random,2,26,167.0,23,2.5919849428961395
Random,2,27,246.0,25,3.2170038267011924
Random,2,28,301.0,27,3.8085091826772235
Random,2,29,457.0,32,4.126168241085661
Random,2,30,630.0,37,2.601556446729782
Random,2,31,619.0,36,1.6288504582626337
Random,2,32,483.0,30,3.0559372369400215
Random,2,33,387.0,24,4.21507210481386
Random,2,34,330.0,19,5.887022297272938
Random,2,35,162.0,11,5.308553035982784
Random,2,36,130.0,11,6.0655298469012955
Random,2,37,199.0,16,5.527174849413051
Random,2,38,301.0,26,3.5758779443532287
Random,2,39,345.0,28,2.9561257240921974
Random,2,40,498.0,33,2.555913722896135
Random,2,41,571.0,34,2.5667957273540845
Random,2,42,751.0,38,1.3276583020237538
Random,2,43,716.0,34,2.730814413793144
Random,2,44,531.0,26,4.156977422299994
Random,2,45,361.0,20,4.11273304955464
Random,2,46,237.0,21,2.983746848244075
Random,2,47,110.0,17,1.665340051012225
Random,2,48,209.0,23,3.099545113609423
Random,2,49,229.0,24,3.0178899132568135
Random,2,50,201.0,20,4.297229095035414
Random,2,51,209.0,20,5.633526858541225
Random,2,52,208.0,17,4.397360602391317
Random,2,53,245.0,19,3.390986091432528
Random,2,54,300.0,19,2.191257032915148
Random,2,55,349.0,19,3.219115631844802
Random,2,56,421.0,19,2.7382824634094334
Random,2,57,524.0,24,2.9149618978989906
Random,2,58,665.0,30,2.5180764463395358
Random,2,59,840.0,39,0.7431755156378871
Random,2,60,950.0,44,1.2578886017960635
Random,2,61,1015.0,40,1.7363951656807934
Random,2,62,805.0,34,2.4616437059403866
Random,2,63,735.0,24,2.983907869632381
Random,2,64,314.0,23,3.3631769117789037
Random,2,65,211.0,27,3.759354404511559
Random,2,66,368.0,34,3.3510018083177355
Random,2,67,419.0,39,2.62476329203158
Random,2,68,411.0,35,2.570079478057735
Random,2,69,424.0,29,4.552409112924453
Random,2,70,318.0,16,4.710228149060977
Random,2,71,345.0,21,3.6295441466760683
Random,2,72,229.0,22,4.276096605288869
Random,2,73,174.0,20,4.080124401645072
Random,2,74,296.0,30,3.4527955876598404
Random,2,75,477.0,41,2.3179197474634434
Random,2,76,655.0,41,1.9332422724398577
Random,2,77,850.0,40,2.344328799188865
Random,2,78,1055.0,42,1.9941210675891856
Random,2,79,1272.0,44,2.0960567335961886
Random,2,80,1430.0,42,1.5878537264238628
Random,2,81,1644.0,44,1.2396224374941924
Random,2,82,1521.0,42,1.4044026048780969
Random,2,83,1154.0,32,2.3650236786770193
Random,2,84,827.0,25,4.822254663875362
Random,2,85,524.0,17,5.375114094005764
Random,2,86,146.0,10,6.475637861952577
Random,2,87,142.0,11,6.38133421429823
Random,2,88,218.0,17,4.783739278386294
Random,2,89,182.0,24,3.1885676881834515
Random,2,90,306.0,29,2.7417942934684243
Random,2,91,455.0,39,2.2085650040406435
Random,2,92,658.0,43,1.5455269151340985
Random,2,93,826.0,40,2.1952679375519852
Random,2,94,1026.0,40,2.733503847594219
Random,2,95,960.0,34,2.542668869167926
Random,2,96,718.0,30,2.8428771257672913
Random,2,97,460.0,18,3.762675742667271
Random,2,98,228.0,17,3.7776898681650413
Random,2,99,82.0,11,3.7496216374164506
Random,2,100,80.0,9,4.514015409005375
Random,2,101,6.0,5,5.45915577869537
Random,2,102,35.0,9,4.6968905497452775
Random,2,103,108.0,20,3.484289433115537
Random,2,104,204.0,24,2.6284770366038934
Random,2,105,333.0,29,2.0518056863785117
Random,2,106,498.0,36,1.9282826881962194
Random,2,107,692.0,40,1.1914400005205803
Random,2,108,837.0,38,2.8316723972926985
Random,2,109,1027.0,38,2.5403481260200054
Random,2,110,1223.0,41,1.147892404390058
Random,2,111,1419.0,40,0.975420952376247
Random,2,112,1619.0,40,1.7679339849670583
Random,2,113,1827.0,42,1.7847606931125037
Random,2,114,2037.0,42,0.0854630091473581
Random,2,115,2167.0,38,2.2394586203712987
Random,2,116,2357.0,38,3.2027873867337244
Random,2,117,2070.0,34,2.7520515927555014
Random,2,118,1477.0,29,3.2494806193116665
Random,2,119,1018.0,22,4.4300719358029435
Random,2,120,443.0,16,4.540672822153711
Random,2,121,161.0,15,3.4876824117837786
Random,2,122,175.0,17,3.8551065834931917
Random,2,123,280.0,23,3.4666643108252115
Random,2,124,416.0,31,2.253241151880767
Random,2,125,610.0,43,1.1346415577869007
Random,2,126,647.0,42,0.8257323584366207
Random,2,127,832.0,41,2.2041785775934626
Random,2,128,805.0,37,2.565692837103003
Random,2,129,619.0,29,4.249327421345519
Random,2,130,487.0,21,4.737624542143486
Random,2,131,309.0,19,3.0621806583152313
Random,2,132,268.0,24,2.0988093292987444
Random,2,133,357.0,27,1.7268970065647913
Random,2,134,518.0,36,1.8430912278092169
Random,2,135,720.0,43,1.5619180857923942
Random,2,136,954.0,50,1.2694574151484816
Random,2,137,1204.0,50,1.3965655252714984
Random,2,138,1229.0,45,1.1832728125908878
Random,2,139,1101.0,38,2.298985179854139
Random,2,140,995.0,33,2.330324787909274
Random,2,141,888.0,33,1.6746972117695205
Random,2,142,880.0,29,1.4583812833268261
Random,2,143,971.0,28,2.2310161630561876
Random,2,144,968.0,22,4.063191699280239
Random,2,145,1087.0,28,3.2964627550850363
Random,2,146,1246.0,35,2.4247959550543667
Random,2,147,1451.0,43,1.0610134106096363
Random,2,148,1577.0,45,0.8480496343331491
Random,2,149,1645.0,43,1.811364678581219
Random,2,150,1749.0,41,2.900392542248287
Random,2,151,1828.0,32,4.7287206412442195
Random,2,152,1166.0,26,4.373092395541011
Random,2,153,438.0,21,3.9563395557753385
Random,2,154,114.0,18,3.415296785038776
Random,2,155,196.0,26,3.174822700877528
Random,2,156,250.0,34,2.413600946878668
Random,2,157,285.0,37,2.264486546564124
Random,2,158,361.0,37,3.2015872971289396
Random,2,159,450.0,35,2.3736646393820835
Random,2,160,403.0,32,2.2172826351349735
Random,2,161,342.0,33,1.9868977117372548
Random,2,162,324.0,35,2.1570683120697
Random,2,163,516.0,43,1.6355127772092637
Random,2,164,715.0,49,0.6680790336924877
Random,2,165,913.0,47,2.58232717284334
Random,2,166,1121.0,45,2.626368810826141
Random,2,167,1367.0,53,0.522561613525155
Random,2,168,1590.0,55,0.6850004368850134
Random,2,169,1784.0,49,1.4846752182363687
Random,2,170,1800.0,42,2.4813701126625687
Random,2,171,1985.0,44,2.525784023490023
Random,2,172,2233.0,52,2.628229826537912
Random,2,173,2498.0,53,2.0971370676947445
Random,2,174,2753.0,54,1.1316290465626553
Random,2,175,3030.0,56,1.456792066229984
Random,2,176,3136.0,50,1.4545698621611636
Random,2,177,3150.0,42,2.2496922520501585
Random,2,178,3331.0,42,2.473822122166293
Random,2,179,3554.0,47,0.9421564456193698
Random,2,180,3747.0,45,1.6747778337314745
Random,2,181,3928.0,40,2.552280830732444
Random,2,182,3411.0,36,2.4873332242484296
Random,2,183,2445.0,34,3.0718877555973
Random,2,184,1653.0,25,3.3725256686483656
Random,2,185,634.0,18,3.785945484755124
Random,2,186,171.0,19,3.3895263740713193
Random,2,187,291.0,28,3.2742050960753635
Random,2,188,419.0,32,2.717937601627531
Random,2,189,600.0,41,1.917990502535265
Random,2,190,647.0,42,2.257120644920407
Random,2,191,581.0,32,2.931025385256111
Random,2,192,494.0,24,3.7380869696684877
Random,2,193,411.0,21,2.9140006778918983
Random,2,194,405.0,20,3.3169674280783052
Random,2,195,527.0,27,3.0109828001895727
Random,2,196,686.0,37,1.645205107698602
Random,2,197,904.0,47,0.46767311800643474
Random,2,198,980.0,45,0.8008560161187945
Random,2,199,949.0,38,2.5051733097317412
Random,2,200,454.0,25,3.493062566970921
Random,2,201,209.0,18,5.198402762520006
Random,2,202,129.0,13,4.946513817497206
Random,2,203,160.0,14,3.8816582184800277
Random,2,204,73.0,16,3.3898604241071304
Random,2,205,151.0,20,3.4779370214314222
Random,2,206,194.0,19,3.4112851976188843
Random,2,207,224.0,17,3.956503241558431
Random,2,208,280.0,15,4.893600999435983
Random,2,209,311.0,14,4.848779924188999
Random,2,210,379.0,17,3.746270527328157
Random,2,211,240.0,23,2.962956155165168
Random,2,212,256.0,24,3.2835661975822554
Random,2,213,280.0,25,2.792760134657372
Random,2,214,272.0,28,2.641500114935115
Random,2,215,250.0,21,3.0742868242408927
Random,2,216,278.0,20,4.385268906176171
Random,2,217,215.0,15,4.18686243452069
Random,2,218,315.0,25,2.7637032898972214
Random,2,219,309.0,31,2.660514222205638
Random,2,220,484.0,39,2.437169463852975
Random,2,221,694.0,44,1.4779888304556794
Random,2,222,896.0,42,1.1498281930880683
Random,2,223,1106.0,42,2.4877287766691927
Random,2,224,1193.0,38,2.88869787896153
Random,2,225,1383.0,38,2.5372605577478207
Random,2,226,1256.0,34,3.042845595215904
Random,2,227,904.0,24,3.6776764273996383
Random,2,228,597.0,16,4.23758686349935
Random,2,229,300.0,14,3.479543894148486
Random,2,230,92.0,15,4.156873126016028
Random,2,231,188.0,21,3.039672544973634
Random,2,232,295.0,27,1.7554038363336115
Random,2,233,469.0,41,1.5919854970383611
Random,2,234,687.0,44,1.5446979588834346
Random,2,235,697.0,39,1.301914941352514
Random,2,236,565.0,29,3.1256602911599085
Random,2,237,382.0,20,4.653516917071999
Random,2,238,236.0,17,4.372900911328425
Random,2,239,144.0,15,3.64202300154848
Random,2,240,242.0,25,2.5919566402287737
Random,2,241,369.0,29,2.2529017300556524
Random,2,242,537.0,37,1.79799279935694
Random,2,243,634.0,40,1.8955842559748461
Random,2,244,834.0,40,2.237311106475172
Random,2,245,1042.0,42,2.465956970647058
Random,2,246,1252.0,42,1.5403688642564324
Random,2,247,1472.0,46,1.558906771293689
Random,2,248,1378.0,40,1.8664042935682148
Random,2,249,1060.0,31,2.857009316737621
Random,2,250,776.0,26,2.99214770607131
Random,2,251,525.0,23,1.6488045912199936
Random,2,252,184.0,20,2.7717722146835517
Random,2,253,235.0,21,3.737859010335506
Random,2,254,291.0,28,2.703341943566471
Random,2,255,480.0,41,1.8948936550840987
Random,2,256,524.0,40,1.2016274800023456
Random,2,257,461.0,32,2.7301462411629016
Random,2,258,320.0,19,3.792105159045406
Random,2,259,214.0,15,5.131981605621514
Random,2,260,192.0,17,4.8518565338237325
Random,2,261,223.0,22,2.540016031866043
Random,2,262,242.0,22,2.5759205005095023
Random,2,263,99.0,18,2.824580855474402
Random,2,264,117.0,18,3.6116282735372063
Random,2,265,125.0,16,3.6920710804717167
Random,2,266,140.0,13,4.300630859235816
Random,2,267,173.0,12,5.789942836498276
Random,2,268,75.0,7,4.978075754854703
Random,2,269,117.0,13,4.698195764877244
Random,2,270,154.0,16,3.5682827311937917
Random,2,271,184.0,15,3.853632068764726
Random,2,272,223.0,12,4.987823951994635
Random,2,273,207.0,7,5.267230668492372
Random,2,274,259.0,14,5.450177559413784
Random,2,275,343.0,19,3.8268208505044456
Random,2,276,468.0,30,2.1758346537151096
Random,2,277,469.0,34,1.5410609147625014
Random,2,278,666.0,44,1.4539149607209436
Random,2,279,904.0,48,1.4114370079454286
Random,2,280,1122.0,46,1.631648715792526
Random,2,281,1352.0,46,2.3865969714346447
Random,2,282,1321.0,40,1.6493248440276023
Random,2,283,1118.0,36,2.487095562150017
Random,2,284,982.0,28,4.268136744039776
Random,2,285,780.0,22,3.877370054057462
Random,2,286,713.0,24,2.720151459775471
Random,2,287,782.0,26,1.5651309495501697
Random,2,288,928.0,32,3.468232024682061
Random,2,289,990.0,34,2.575863750817318
Random,2,290,1034.0,37,2.2569802707773228
Random,2,291,1091.0,35,2.4669969287059557
Random,2,292,1152.0,34,1.7821737902143637
Random,2,293,1212.0,31,1.8101552266435104
Random,2,294,1291.0,27,2.35864148769735
Random,2,295,1298.0,23,3.5666042602489543
Random,2,296,1396.0,24,2.951639498131669
Random,2,297,765.0,31,2.857628822078308
Random,2,298,223.0,27,3.094718731453908
Random,2,299,327.0,30,3.545226251404783
Random,2,300,503.0,39,3.8077419051241406
Random,2,301,712.0,42,2.593069864224261
Random,2,302,842.0,38,3.5148973476538794
Random,2,303,1032.0,38,3.6083664070571477
Random,2,304,1222.0,38,2.8410592416437908
Random,2,305,1433.0,44,1.1546181731246854
Random,2,306,1635.0,42,0.5683077644736416
Random,2,307,1845.0,42,1.5949452950416163
Random,2,308,2055.0,42,1.6878793920651158
Random,2,309,1848.0,36,2.2513235407465904
Random,2,310,1350.0,27,3.9205506828340613
Random,2,311,958.0,20,3.357817190278551
Random,2,312,516.0,24,2.0511906462826777
Random,2,313,296.0,22,1.797521567106805
Random,2,314,429.0,29,2.3152711102440264
Random,2,315,592.0,36,1.8137098365448867
Random,2,316,791.0,44,1.8434714650277877
Random,2,317,846.0,42,2.2622619693337573
Random,2,318,773.0,32,2.7948356250568867
Random,2,319,715.0,30,3.059914510631799
Random,2,320,640.0,25,2.7460435222614574
Random,2,321,636.0,24,2.718274204467316
Random,2,322,697.0,20,3.008974360866492
Random,2,323,769.0,18,4.276053495915024
Random,2,324,801.0,18,4.543612588067087
Random,2,325,909.0,24,2.9490962630832467
Random,2,326,1009.0,29,2.179379081649962
Random,2,327,1097.0,25,2.731112878200606
Random,2,328,568.0,20,2.9714922161876007
Random,2,329,223.0,18,3.2157357752010465
Random,2,330,271.0,19,3.220513463708917
Random,2,331,326.0,25,4.056586257005104
Random,2,332,413.0,23,4.534431748442572
Random,2,333,434.0,24,3.916233940395238
Random,2,334,469.0,18,4.192698869969968
Random,2,335,230.0,23,3.346233441562357
Random,2,336,196.0,25,3.62234547105806
Random,2,337,295.0,29,2.496296894098322
Random,2,338,472.0,41,3.0580470923865777
Random,2,339,641.0,42,2.425145262038974
Random,2,340,825.0,40,2.5835884318157616
Random,2,341,814.0,39,2.2219347278252606
Random,2,342,662.0,32,2.8159502363518847
Random,2,343,505.0,24,3.476015105560988
Random,2,344,378.0,21,3.2623375644666712
Random,2,345,259.0,19,4.0642435399277215
Random,2,346,293.0,15,4.491495525095677
Random,2,347,337.0,13,4.728389980545501
Random,2,348,252.0,18,4.02304142339536
Random,2,349,337.0,19,3.5289640920290553
Random,2,350,415.0,24,3.0543219681726517
Random,2,351,552.0,29,2.1715673406421017
Random,2,352,617.0,32,2.47926888235657
Random,2,353,635.0,30,3.208441078952537
Random,2,354,705.0,33,2.7341527922762987
Random,2,355,792.0,35,1.5189869019701359
Random,2,356,845.0,31,1.1190583373272298
Random,2,357,926.0,29,2.693062245762754
Random,2,358,977.0,28,2.4877217516431522
Random,2,359,1105.0,33,2.147501531273315
Random,2,360,1280.0,38,3.0052238517368988
Random,2,361,1489.0,46,1.49328639372252
Random,2,362,1742.0,55,0.9275877980609977
Random,2,363,2045.0,65,0.21233118513903954
